graph_cluster_id,size,suspicion_score,recommended_action,reasons,signup_spread_days,avg_txn_velocity_7d
CLUSTER-0953,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0954,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0955,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0956,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0957,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0958,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0959,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0960,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0961,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0962,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0963,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0964,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0965,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0966,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0967,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0968,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0969,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0970,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0971,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0972,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0973,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0974,2,0.415,accept,['All accounts opened within 0 day(s) of each other — signup burst'],0.0,4.0
CLUSTER-0975,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0976,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0977,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0978,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0979,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0980,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0981,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0982,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0983,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0984,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0985,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0986,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0987,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0988,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0989,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0990,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0991,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0992,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0993,2,0.415,accept,['All accounts opened within 0 day(s) of each other — signup burst'],0.0,5.5
CLUSTER-0994,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0995,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0996,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0997,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0998,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-0999,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1000,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1001,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1002,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1003,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1004,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1005,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1006,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1007,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1008,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1009,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1010,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1011,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1012,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1013,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1014,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1015,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1016,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1017,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1018,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1019,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1020,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1021,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1022,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1023,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1024,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1025,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1026,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1027,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1028,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1029,2,0.015,accept,"['Shared infrastructure detected but consistent with ordinary household/shop sharing, not a coordinated ring']",3.0,1.0
CLUSTER-1030,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1031,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1032,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1033,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1034,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1035,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1036,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1037,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1038,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1039,2,0.015,accept,"['Shared infrastructure detected but consistent with ordinary household/shop sharing, not a coordinated ring']",110.0,3.0
CLUSTER-1040,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1041,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1042,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1043,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1044,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1045,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1046,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1047,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1048,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1049,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1050,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1051,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1052,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1053,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1054,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1055,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1056,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1057,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1058,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1059,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1060,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1061,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1062,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1063,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1064,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1065,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1066,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1067,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1068,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1069,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1070,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1071,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1072,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1073,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1074,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1075,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1076,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1077,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1078,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1079,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1080,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1081,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1082,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1083,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1084,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1085,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1086,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1087,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1088,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1089,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1090,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1091,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1092,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1093,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1094,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1095,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1096,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1097,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1098,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1099,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1100,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1101,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1102,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1103,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1104,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1105,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1106,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1107,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1108,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1109,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1110,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1111,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1112,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1113,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1114,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1115,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1116,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1117,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1118,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1119,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1120,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1121,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1122,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1123,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1124,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1125,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1126,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1127,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1128,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1129,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1130,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1131,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1132,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1133,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1134,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1135,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1136,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
CLUSTER-1137,1,0.0,accept,['Single account — no shared-infrastructure cluster'],,
