txn_id,hour,is_night,is_weekend,amount_inr,transaction_type,channel,account_age_days,is_new_account,avg_amount_last_30d,amount_to_avg_ratio,txn_count_last_24h,txn_count_last_1h,new_device_flag,new_beneficiary_flag,sim_recently_changed_flag,upi_pin_reset_last_7d,failed_otp_attempts_last_1h,login_location_mismatch_flag,is_fraud
TXN110761,5,1,0,993.1,P2P Transfer,UPI,456.0,0,1065.13,0.932,1,0,0,0,0,0,0,0,0
TXN149372,2,1,1,136.22,P2P Transfer,UPI,257.0,0,136.2,1.0,2,0,0,0,0,0,1,0,0
TXN111726,16,0,0,432.93,P2P Transfer,UPI,19.0,0,753.82,0.574,1,0,0,0,0,0,0,0,0
TXN129842,21,0,0,584.18,P2P Transfer,UPI,79.0,0,814.38,0.717,2,0,1,1,0,0,0,1,0
TXN101341,3,1,1,5425.38,P2P Transfer,UPI,786.0,0,5191.92,1.045,2,0,0,0,0,0,0,0,0
TXN151603,16,0,0,223.57,Merchant Payment,UPI,54.0,0,49.0,4.563,0,0,0,0,0,0,0,1,0
TXN120219,8,0,0,958.89,Merchant Payment,Card,185.0,0,1277.55,0.751,2,0,0,0,0,0,0,0,0
TXN154354,4,1,0,346.84,Merchant Payment,NetBanking,62.0,0,229.46,1.512,2,0,0,0,0,1,0,0,0
TXN112436,9,0,0,6620.16,P2P Transfer,UPI,210.0,0,5932.67,1.116,0,0,0,0,0,0,0,0,0
TXN135592,5,1,0,1239.42,Bill Payment,NetBanking,130.0,0,1665.08,0.744,1,0,1,0,0,0,0,0,0
TXN114244,7,0,1,565.19,Wallet Top-up,Card,461.0,0,624.43,0.905,0,0,1,0,0,0,0,0,0
TXN147882,18,0,0,2347.56,P2P Transfer,UPI,186.0,0,2296.08,1.022,0,0,0,0,0,1,0,0,0
TXN127104,1,1,0,1128.9,Merchant Payment,NetBanking,193.0,0,804.22,1.404,0,0,0,0,0,0,0,0,0
TXN121829,22,0,0,584.16,Wallet Top-up,UPI,284.0,0,664.75,0.879,1,0,1,0,0,1,0,0,0
TXN100437,22,0,0,320.7,P2P Transfer,NetBanking,119.0,0,49.0,6.545,0,0,1,0,0,0,0,0,0
TXN147902,8,0,1,742.39,Merchant Payment,UPI,229.0,0,411.76,1.803,1,1,0,0,0,0,0,0,0
TXN150547,9,0,0,453.41,Bill Payment,IMPS,112.0,0,546.65,0.829,2,1,0,0,0,0,1,0,0
TXN156619,19,0,0,374.99,Bill Payment,UPI,24.0,0,403.32,0.93,1,1,0,0,0,0,0,0,0
TXN139462,0,1,0,356.75,Wallet Top-up,IMPS,58.0,0,414.7,0.86,2,0,1,0,0,1,0,0,0
TXN130118,21,0,0,1875.11,Merchant Payment,NetBanking,327.0,0,2208.84,0.849,2,2,0,0,0,0,0,0,0
TXN144766,11,0,0,912.14,P2P Transfer,IMPS,78.0,0,1278.47,0.713,1,1,0,0,0,0,0,0,0
TXN120156,0,1,0,118.85,P2P Transfer,Card,720.0,0,49.0,2.426,2,1,0,0,0,0,0,0,0
TXN140241,20,0,1,457.61,Cash Withdrawal (UPI ATM),Card,430.0,0,172.74,2.649,0,0,0,1,0,0,0,0,0
TXN117202,18,0,0,373.47,Bill Payment,UPI,1037.0,0,451.06,0.828,0,0,1,1,0,0,0,0,0
TXN104448,13,0,0,397.08,Cash Withdrawal (UPI ATM),NetBanking,635.0,0,275.1,1.443,1,0,0,1,0,0,0,0,0
TXN155800,19,0,0,138.41,Bill Payment,IMPS,79.0,0,106.1,1.305,1,1,0,0,0,0,0,0,0
TXN112373,17,0,1,370.25,Merchant Payment,NetBanking,165.0,0,360.1,1.028,0,0,0,0,0,0,0,0,0
TXN138741,14,0,0,1116.56,Merchant Payment,IMPS,295.0,0,868.57,1.286,2,0,0,0,0,0,0,0,0
TXN110204,16,0,1,73.05,Loan EMI Payment,UPI,44.0,0,289.24,0.253,2,0,1,0,0,0,0,0,0
TXN110999,6,0,0,100.73,Bill Payment,UPI,93.0,0,49.0,2.056,3,0,0,0,0,0,1,0,0
TXN138360,15,0,0,218.71,Merchant Payment,UPI,312.0,0,317.33,0.689,1,1,0,0,0,0,0,0,0
TXN150067,11,0,0,1121.39,P2P Transfer,UPI,498.0,0,729.73,1.537,1,0,0,0,0,0,0,0,0
TXN104111,11,0,0,2274.58,P2P Transfer,UPI,121.0,0,1966.16,1.157,2,0,1,0,0,0,0,0,0
TXN154916,9,0,0,4237.56,Merchant Payment,NetBanking,3.0,0,3199.31,1.325,2,0,0,0,0,0,0,0,0
TXN112859,3,1,0,653.33,Cash Withdrawal (UPI ATM),NetBanking,467.0,0,849.59,0.769,1,1,0,0,0,0,0,0,0
TXN121287,23,0,1,552.36,P2P Transfer,IMPS,42.0,0,486.76,1.135,1,0,0,0,0,0,0,0,0
TXN157692,10,0,0,131.72,Merchant Payment,NetBanking,464.0,0,49.0,2.688,2,2,1,0,0,0,0,0,0
TXN158848,6,0,0,144.47,Cash Withdrawal (UPI ATM),UPI,281.0,0,397.51,0.363,1,0,0,0,0,0,0,0,0
TXN102616,23,0,0,1055.42,Loan EMI Payment,UPI,122.0,0,425.48,2.481,2,0,0,0,0,0,0,0,0
TXN144829,5,1,0,367.19,Bill Payment,UPI,764.0,0,467.14,0.786,1,0,0,0,0,0,0,0,0
TXN128858,6,0,0,726.81,P2P Transfer,NetBanking,391.0,0,71.73,10.133,1,1,1,0,1,0,0,0,0
TXN128806,8,0,0,681.92,Wallet Top-up,UPI,253.0,0,936.46,0.728,1,0,0,0,0,0,0,0,0
TXN123234,7,0,0,887.59,Loan EMI Payment,NetBanking,107.0,0,748.6,1.186,0,0,0,0,0,0,0,0,0
TXN143158,4,1,0,2971.52,P2P Transfer,IMPS,15.0,0,1596.09,1.862,0,0,0,0,0,1,0,0,1
TXN100033,13,0,0,288.11,Merchant Payment,UPI,762.0,0,287.54,1.002,2,0,0,0,0,0,0,0,0
TXN106176,17,0,1,285.33,P2P Transfer,UPI,141.0,0,305.25,0.935,2,1,0,0,0,0,0,1,0
TXN128391,18,0,0,1456.11,Loan EMI Payment,Card,79.0,0,1618.87,0.899,1,0,0,0,0,1,0,0,0
TXN156949,7,0,0,356.83,Merchant Payment,UPI,549.0,0,382.83,0.932,1,0,0,0,0,0,0,0,0
TXN158264,3,1,0,866.47,Merchant Payment,IMPS,52.0,0,1099.61,0.788,0,0,0,0,0,0,0,0,0
TXN159623,6,0,0,626.12,Bill Payment,UPI,261.0,0,320.45,1.954,1,0,0,0,0,0,0,0,0
TXN108572,21,0,0,547.98,Wallet Top-up,UPI,689.0,0,157.93,3.47,1,0,0,0,0,1,0,0,0
TXN100521,3,1,0,85.27,Bill Payment,UPI,346.0,0,177.61,0.48,2,1,0,1,0,0,0,0,0
TXN117508,7,0,1,1177.74,Merchant Payment,UPI,592.0,0,922.13,1.277,1,0,0,0,0,0,0,0,0
TXN112304,4,1,0,187.4,Merchant Payment,UPI,380.0,0,278.03,0.674,0,0,0,0,0,0,0,0,0
TXN105532,12,0,0,815.57,P2P Transfer,IMPS,374.0,0,395.8,2.061,1,0,0,0,0,0,0,0,0
TXN118461,1,1,1,4867.6,P2P Transfer,Card,59.0,0,2597.93,1.874,2,1,0,0,0,0,0,0,0
TXN146505,0,1,0,1540.16,Wallet Top-up,NetBanking,141.0,0,1326.67,1.161,1,0,0,0,0,0,0,0,0
TXN141442,20,0,1,505.1,Merchant Payment,IMPS,347.0,0,445.08,1.135,1,0,0,1,0,0,0,0,0
TXN131853,19,0,0,193.39,Bill Payment,Card,18.0,0,49.0,3.947,1,0,0,0,0,0,0,0,0
TXN119711,2,1,0,252.35,Bill Payment,UPI,352.0,0,272.99,0.924,0,0,0,0,0,0,0,0,0
TXN133137,21,0,1,1103.94,Bill Payment,NetBanking,125.0,0,1431.14,0.771,0,0,0,0,1,0,2,0,0
TXN148479,6,0,0,260.45,P2P Transfer,UPI,451.0,0,310.12,0.84,0,0,0,1,0,0,0,0,0
TXN137723,3,1,1,302.99,Merchant Payment,UPI,883.0,0,393.79,0.769,1,0,0,0,0,0,0,0,0
TXN109049,17,0,1,1400.21,Cash Withdrawal (UPI ATM),IMPS,30.0,0,858.93,1.63,0,0,0,0,0,0,0,0,0
TXN124602,14,0,0,666.64,Merchant Payment,IMPS,385.0,0,403.6,1.652,0,0,0,1,0,0,0,0,0
TXN126253,14,0,0,583.08,Wallet Top-up,IMPS,11.0,0,594.22,0.981,0,0,0,0,0,0,2,0,0
TXN131339,7,0,0,239.32,Bill Payment,NetBanking,3.0,0,186.65,1.282,2,1,0,0,1,0,0,0,1
TXN148808,15,0,0,713.74,P2P Transfer,UPI,685.0,0,1012.6,0.705,1,0,0,0,0,0,0,0,0
TXN137056,1,1,0,1188.97,Cash Withdrawal (UPI ATM),NetBanking,141.0,0,1086.58,1.094,3,0,0,0,0,0,0,0,0
TXN131983,23,0,1,611.79,Loan EMI Payment,UPI,701.0,0,971.04,0.63,0,0,0,0,0,0,0,0,0
TXN120793,1,1,0,1178.51,Loan EMI Payment,NetBanking,412.0,0,843.55,1.397,2,1,0,0,0,0,1,0,0
TXN152674,3,1,1,3502.57,Merchant Payment,IMPS,246.0,0,3787.87,0.925,0,0,0,0,0,0,0,0,0
TXN138524,20,0,0,217.65,Bill Payment,IMPS,168.0,0,228.37,0.953,1,0,0,0,1,1,0,1,0
TXN118393,13,0,0,514.71,Cash Withdrawal (UPI ATM),NetBanking,72.0,0,711.14,0.724,0,0,1,0,0,0,0,0,0
TXN132458,9,0,1,84.19,Bill Payment,NetBanking,493.0,0,143.86,0.585,2,1,1,0,0,0,0,0,0
TXN154457,4,1,0,1097.97,Bill Payment,UPI,95.0,0,1605.11,0.684,2,0,0,0,0,0,0,1,0
TXN106116,20,0,0,903.6,Merchant Payment,IMPS,336.0,0,1026.96,0.88,0,0,0,0,0,0,0,0,0
TXN133004,23,0,1,769.97,Merchant Payment,UPI,59.0,0,773.49,0.995,1,1,0,0,0,0,0,0,0
TXN102630,22,0,1,945.1,P2P Transfer,NetBanking,69.0,0,867.07,1.09,2,2,1,0,0,0,0,0,0
TXN140515,10,0,0,785.17,Merchant Payment,UPI,561.0,0,395.79,1.984,1,0,0,0,0,0,0,0,0
TXN122512,18,0,0,381.89,P2P Transfer,UPI,147.0,0,456.91,0.836,2,1,0,0,0,0,0,0,0
TXN125697,1,1,1,1220.61,P2P Transfer,Card,154.0,0,1046.09,1.167,3,0,0,0,0,0,0,0,0
TXN103736,9,0,0,988.02,Merchant Payment,NetBanking,217.0,0,409.37,2.414,1,0,0,0,0,0,0,0,0
TXN134699,0,1,0,1709.85,P2P Transfer,IMPS,283.0,0,1291.15,1.324,0,0,0,0,0,0,0,0,0
TXN113970,23,0,1,560.58,Bill Payment,UPI,363.0,0,591.8,0.947,2,0,0,0,0,0,1,0,0
TXN155866,20,0,0,10437.82,P2P Transfer,Card,14.0,0,5551.82,1.88,2,0,0,0,0,0,0,0,0
TXN115337,15,0,1,676.79,Merchant Payment,UPI,18.0,0,404.84,1.672,2,0,1,0,0,0,0,0,0
TXN156264,12,0,0,1393.74,Merchant Payment,Card,94.0,0,876.28,1.591,1,1,0,0,0,0,0,0,0
TXN116587,0,1,1,1394.63,Merchant Payment,UPI,394.0,0,1321.93,1.055,2,0,1,0,0,0,0,0,0
TXN127561,9,0,0,663.67,Wallet Top-up,NetBanking,3.0,0,481.57,1.378,1,0,0,0,0,0,0,0,0
TXN158182,5,1,0,671.77,Merchant Payment,UPI,160.0,0,693.0,0.969,1,1,0,1,0,0,0,0,0
TXN151314,13,0,0,1207.69,P2P Transfer,UPI,283.0,0,1541.87,0.783,0,0,0,0,1,0,0,0,0
TXN106081,9,0,0,585.26,Merchant Payment,IMPS,68.0,0,480.53,1.218,1,0,1,0,0,0,0,0,0
TXN124198,11,0,0,387.48,Merchant Payment,IMPS,288.0,0,467.55,0.829,2,1,1,0,0,0,0,0,0
TXN124196,3,1,0,2001.51,Wallet Top-up,IMPS,452.0,0,1936.6,1.034,3,0,0,0,0,0,0,0,0
TXN119829,7,0,0,377.09,Cash Withdrawal (UPI ATM),UPI,73.0,0,168.39,2.239,2,0,0,0,0,0,0,0,0
TXN112542,1,1,0,428.28,P2P Transfer,UPI,420.0,0,524.61,0.816,1,1,0,0,0,0,0,0,0
TXN153237,17,0,0,456.28,P2P Transfer,Card,85.0,0,244.68,1.865,2,1,0,0,0,0,0,0,0
TXN124135,23,0,0,1059.01,P2P Transfer,NetBanking,242.0,0,1649.84,0.642,1,0,0,1,0,0,1,0,0
TXN136340,4,1,0,229.29,Loan EMI Payment,NetBanking,27.0,0,607.26,0.378,1,0,0,0,0,0,0,0,0
TXN111509,2,1,1,1522.49,P2P Transfer,UPI,321.0,0,1669.06,0.912,1,0,0,0,0,1,0,0,0
TXN130225,23,0,0,398.79,Wallet Top-up,IMPS,491.0,0,272.13,1.465,1,1,0,0,0,0,0,1,0
TXN143201,8,0,0,1451.96,Merchant Payment,UPI,693.0,0,1386.27,1.047,1,0,0,0,0,0,0,0,0
TXN135863,9,0,0,563.56,Bill Payment,UPI,709.0,0,277.44,2.031,0,0,0,0,0,0,1,0,0
TXN101913,18,0,0,4202.6,P2P Transfer,UPI,387.0,0,4442.3,0.946,1,0,0,1,0,0,0,0,0
TXN120952,11,0,1,1412.01,P2P Transfer,IMPS,107.0,0,1451.71,0.973,2,0,0,0,0,0,0,0,0
TXN147144,0,1,1,162.65,P2P Transfer,UPI,361.0,0,49.0,3.319,1,0,0,0,0,0,0,0,0
TXN154772,20,0,0,190.81,Bill Payment,IMPS,367.0,0,49.0,3.894,0,0,0,1,0,0,0,0,0
TXN115458,8,0,1,333.14,Loan EMI Payment,UPI,264.0,0,635.59,0.524,0,0,0,1,0,0,0,0,0
TXN159510,22,0,0,121.54,Merchant Payment,Card,26.0,0,350.6,0.347,0,0,0,0,0,1,0,0,0
TXN142655,18,0,0,87.34,Loan EMI Payment,UPI,352.0,0,49.0,1.782,1,0,0,0,0,0,0,0,0
TXN108546,16,0,0,244.96,Bill Payment,UPI,152.0,0,49.0,4.999,1,0,0,0,0,0,0,0,0
TXN100220,3,1,0,1007.1,P2P Transfer,UPI,2.0,1,869.16,1.159,1,0,1,0,0,0,1,0,1
TXN159554,11,0,0,1163.17,Merchant Payment,UPI,9.0,0,755.13,1.54,2,0,0,0,0,0,0,0,0
TXN143900,18,0,0,1970.1,P2P Transfer,UPI,39.0,0,2235.29,0.881,1,0,0,0,0,0,0,1,0
TXN132220,15,0,0,548.35,Merchant Payment,Card,53.0,0,344.87,1.59,1,1,0,1,0,0,0,0,0
TXN141896,9,0,0,160.0,Merchant Payment,IMPS,232.0,0,49.0,3.265,2,1,0,1,0,1,0,0,0
TXN150905,10,0,1,274.11,Wallet Top-up,UPI,47.0,0,49.0,5.594,2,1,0,0,0,0,1,1,0
TXN154207,20,0,1,3903.74,P2P Transfer,UPI,42.0,0,3335.23,1.17,0,0,0,0,0,2,0,0,0
TXN140849,19,0,0,441.65,P2P Transfer,UPI,164.0,0,566.53,0.78,2,0,1,0,0,0,0,0,0
TXN122253,8,0,0,554.12,Merchant Payment,UPI,135.0,0,829.17,0.668,1,1,1,1,0,0,0,1,1
TXN122051,17,0,0,408.88,Loan EMI Payment,NetBanking,1.0,1,325.71,1.255,2,0,0,0,0,0,0,0,0
TXN146100,19,0,0,127.67,Bill Payment,UPI,307.0,0,55.17,2.314,1,1,0,0,0,0,0,0,0
TXN128228,2,1,1,419.98,Cash Withdrawal (UPI ATM),IMPS,55.0,0,396.83,1.058,0,0,0,0,0,0,0,0,0
TXN113313,14,0,0,1018.28,Merchant Payment,UPI,122.0,0,468.52,2.173,3,0,0,0,0,0,0,0,0
TXN143587,23,0,0,271.07,Loan EMI Payment,IMPS,96.0,0,49.0,5.532,4,0,0,0,0,0,1,0,0
TXN133965,3,1,0,358.32,P2P Transfer,NetBanking,42.0,0,222.44,1.611,2,1,0,0,0,0,0,1,0
TXN156611,14,0,1,1979.64,P2P Transfer,NetBanking,32.0,0,1462.97,1.353,2,1,1,0,0,0,0,0,0
TXN106067,5,1,1,445.35,Bill Payment,UPI,509.0,0,408.94,1.089,2,1,0,0,0,1,0,0,0
TXN110919,1,1,1,440.12,P2P Transfer,UPI,527.0,0,616.09,0.714,1,1,0,1,0,0,0,0,0
TXN151129,9,0,0,590.94,Merchant Payment,UPI,71.0,0,665.61,0.888,0,0,0,1,0,0,0,0,0
TXN123368,2,1,1,636.55,P2P Transfer,UPI,1322.0,0,495.53,1.285,2,1,0,0,0,0,0,1,0
TXN150805,8,0,0,454.04,Merchant Payment,UPI,292.0,0,653.69,0.695,2,0,0,0,0,0,0,0,0
TXN131149,12,0,0,571.57,Bill Payment,IMPS,67.0,0,371.39,1.539,0,0,0,0,0,0,1,0,0
TXN132689,14,0,1,836.87,Wallet Top-up,UPI,193.0,0,555.42,1.507,0,0,0,0,0,0,0,0,0
TXN142779,4,1,0,371.22,Bill Payment,IMPS,172.0,0,490.83,0.756,2,1,0,0,0,0,0,0,0
TXN102137,0,1,0,1170.37,Wallet Top-up,IMPS,188.0,0,651.14,1.797,0,0,0,0,0,0,2,0,0
TXN113720,7,0,0,628.3,Loan EMI Payment,IMPS,119.0,0,776.66,0.809,4,0,0,0,0,0,0,0,0
TXN159076,4,1,0,808.79,P2P Transfer,NetBanking,487.0,0,704.38,1.148,0,0,0,0,0,0,0,0,0
TXN136474,15,0,0,129.56,Bill Payment,UPI,36.0,0,298.81,0.434,1,0,0,0,0,0,0,0,0
TXN131329,4,1,0,258.71,Bill Payment,UPI,142.0,0,468.45,0.552,0,0,1,0,0,0,0,0,0
TXN121230,1,1,0,258.86,Loan EMI Payment,IMPS,32.0,0,49.0,5.283,1,0,0,0,0,0,0,0,0
TXN106566,2,1,0,309.27,P2P Transfer,UPI,409.0,0,100.38,3.081,3,1,0,1,0,0,0,0,0
TXN139381,15,0,1,476.67,Merchant Payment,Card,297.0,0,644.13,0.74,1,0,0,0,0,0,2,0,0
TXN138395,14,0,1,3881.11,P2P Transfer,UPI,479.0,0,3543.02,1.095,1,0,0,0,0,1,0,1,0
TXN157668,9,0,0,448.39,Cash Withdrawal (UPI ATM),UPI,48.0,0,339.36,1.321,3,0,0,1,0,1,0,0,0
TXN152286,0,1,0,200.42,P2P Transfer,Card,49.0,0,357.03,0.561,2,0,0,0,1,0,0,0,0
TXN159346,23,0,0,235.36,Loan EMI Payment,UPI,283.0,0,58.6,4.016,0,0,0,0,0,0,0,0,0
TXN130009,11,0,0,641.54,Merchant Payment,UPI,145.0,0,239.94,2.674,2,1,0,0,0,0,0,0,0
TXN114535,15,0,0,634.67,P2P Transfer,UPI,830.0,0,571.84,1.11,1,0,0,1,1,0,1,0,0
TXN107762,12,0,0,49.0,Bill Payment,UPI,127.0,0,49.0,1.0,2,0,0,1,0,0,0,0,0
TXN116658,18,0,0,945.27,P2P Transfer,UPI,401.0,0,1225.12,0.772,0,0,0,0,0,0,0,0,0
TXN151211,9,0,0,464.99,Merchant Payment,IMPS,210.0,0,93.8,4.957,2,0,0,1,0,0,0,0,0
TXN134297,5,1,0,1527.26,Loan EMI Payment,UPI,232.0,0,2091.62,0.73,2,0,0,0,0,0,0,0,0
TXN118962,13,0,0,192.11,Loan EMI Payment,IMPS,51.0,0,67.27,2.856,0,0,0,0,0,0,0,0,0
TXN114887,3,1,0,1266.63,P2P Transfer,IMPS,902.0,0,1246.87,1.016,2,1,0,0,0,0,0,0,0
TXN126016,7,0,1,953.58,Merchant Payment,UPI,29.0,0,837.29,1.139,2,0,0,1,0,0,0,0,0
TXN116667,14,0,0,269.81,Loan EMI Payment,UPI,1019.0,0,189.89,1.421,2,1,0,1,0,0,0,0,0
TXN120009,7,0,1,1043.29,P2P Transfer,UPI,703.0,0,883.78,1.18,6,1,0,0,0,0,0,0,0
TXN115290,2,1,0,991.42,P2P Transfer,IMPS,83.0,0,1429.8,0.693,1,0,0,0,0,0,0,0,0
TXN132833,11,0,0,1480.23,P2P Transfer,UPI,255.0,0,1690.58,0.876,2,0,0,0,0,0,0,0,0
TXN117518,5,1,0,292.94,Bill Payment,Card,95.0,0,477.71,0.613,1,0,0,0,0,0,0,0,0
TXN106072,17,0,1,609.06,Merchant Payment,Card,349.0,0,625.9,0.973,2,0,1,0,0,0,0,0,0
TXN132759,8,0,0,386.96,Bill Payment,NetBanking,87.0,0,297.83,1.299,0,0,1,0,0,0,1,0,0
TXN136671,11,0,1,1079.04,P2P Transfer,NetBanking,64.0,0,324.24,3.328,1,1,0,0,0,0,0,0,0
TXN100083,19,0,0,2161.44,P2P Transfer,IMPS,491.0,0,2181.84,0.991,2,0,0,0,0,1,0,0,0
TXN132083,11,0,1,204.7,P2P Transfer,UPI,240.0,0,202.51,1.011,1,0,1,0,0,0,0,0,0
TXN104349,8,0,0,1668.1,P2P Transfer,IMPS,45.0,0,639.9,2.607,0,0,0,0,0,0,1,0,0
TXN122151,7,0,0,2684.91,Loan EMI Payment,NetBanking,118.0,0,3198.4,0.839,0,0,0,0,0,0,0,0,0
TXN122462,7,0,0,1256.96,P2P Transfer,UPI,53.0,0,961.03,1.308,1,0,0,1,0,0,0,0,0
TXN122766,8,0,0,461.11,Bill Payment,NetBanking,412.0,0,412.34,1.118,2,0,0,0,0,1,0,0,0
TXN140192,3,1,0,1251.51,P2P Transfer,IMPS,335.0,0,1877.18,0.667,2,0,0,1,0,0,0,1,0
TXN152492,15,0,0,1021.06,P2P Transfer,NetBanking,491.0,0,779.41,1.31,2,1,0,0,0,0,0,0,0
TXN102498,0,1,0,1103.72,Bill Payment,UPI,86.0,0,781.54,1.412,0,0,0,1,0,0,0,0,0
TXN153691,9,0,0,1712.78,P2P Transfer,UPI,229.0,0,1559.74,1.098,2,0,1,0,0,0,1,0,0
TXN142104,8,0,1,341.6,Bill Payment,UPI,176.0,0,122.5,2.789,0,0,0,0,0,0,0,0,0
TXN151789,17,0,0,59.77,Bill Payment,IMPS,327.0,0,581.26,0.103,0,0,0,0,0,0,0,0,0
TXN140768,9,0,0,964.35,Merchant Payment,IMPS,247.0,0,488.76,1.973,2,0,0,1,0,0,1,0,0
TXN113906,21,0,0,1234.28,P2P Transfer,Card,631.0,0,487.21,2.533,1,0,0,0,0,1,0,0,0
TXN153774,12,0,0,421.53,Loan EMI Payment,NetBanking,33.0,0,436.67,0.965,3,0,0,0,0,0,0,0,0
TXN113913,6,0,0,1462.8,Merchant Payment,IMPS,180.0,0,1388.34,1.054,0,0,1,0,0,0,1,0,0
TXN143344,4,1,0,251.12,Bill Payment,IMPS,166.0,0,268.32,0.936,0,0,0,0,0,0,0,1,0
TXN145106,16,0,0,300.77,Wallet Top-up,UPI,204.0,0,335.08,0.898,1,1,0,0,0,0,0,0,0
TXN143352,23,0,1,132.66,Bill Payment,Card,402.0,0,49.0,2.707,0,0,0,0,0,0,0,0,1
TXN131737,9,0,0,325.08,Cash Withdrawal (UPI ATM),UPI,330.0,0,306.61,1.06,2,0,0,0,0,0,0,0,0
TXN102830,22,0,1,194.13,Bill Payment,UPI,27.0,0,124.5,1.559,1,0,0,0,0,2,0,0,0
TXN136700,1,1,0,342.48,Merchant Payment,Card,387.0,0,49.0,6.989,2,1,0,0,0,0,0,0,0
TXN114681,13,0,0,1980.43,P2P Transfer,UPI,587.0,0,2236.19,0.886,0,0,1,0,0,0,0,0,0
TXN138735,21,0,0,385.81,P2P Transfer,NetBanking,35.0,0,477.77,0.808,4,0,1,0,0,0,0,0,0
TXN152518,7,0,0,304.84,Loan EMI Payment,Card,52.0,0,348.99,0.873,0,0,0,0,0,0,0,0,1
TXN139573,9,0,1,564.73,P2P Transfer,UPI,121.0,0,649.63,0.869,0,0,0,0,0,1,0,0,0
TXN107533,12,0,0,1246.28,Loan EMI Payment,UPI,260.0,0,1125.3,1.108,3,0,0,0,0,0,0,0,0
TXN119295,12,0,1,1117.82,P2P Transfer,NetBanking,32.0,0,404.15,2.766,4,0,0,0,0,0,0,0,0
TXN158501,8,0,0,1266.84,Merchant Payment,UPI,149.0,0,975.64,1.298,5,0,0,0,0,0,0,0,0
TXN112993,10,0,1,776.45,Wallet Top-up,UPI,112.0,0,460.95,1.684,0,0,0,0,0,0,0,0,0
TXN111075,14,0,0,2656.91,P2P Transfer,IMPS,48.0,0,2988.06,0.889,2,0,0,0,0,0,0,1,0
TXN137680,0,1,1,1753.84,Merchant Payment,IMPS,197.0,0,1189.66,1.474,3,0,0,0,0,0,0,0,0
TXN121914,14,0,1,165.38,Merchant Payment,UPI,190.0,0,215.84,0.766,0,0,0,0,0,0,0,1,0
TXN104097,3,1,0,828.52,Merchant Payment,Card,10.0,0,921.03,0.9,4,0,0,0,0,0,1,0,0
TXN141738,21,0,0,782.64,Merchant Payment,IMPS,26.0,0,954.94,0.82,2,0,0,0,0,0,1,0,0
TXN139174,3,1,0,777.05,Cash Withdrawal (UPI ATM),UPI,72.0,0,413.28,1.88,2,0,0,0,0,0,0,0,0
TXN131824,20,0,1,355.09,Bill Payment,UPI,583.0,0,155.91,2.278,2,0,0,0,0,0,1,0,0
TXN119626,15,0,0,1809.43,P2P Transfer,Card,61.0,0,1235.69,1.464,0,0,0,0,0,0,0,0,0
TXN133334,12,0,0,337.76,Merchant Payment,NetBanking,92.0,0,49.0,6.893,2,0,0,0,0,0,1,0,0
TXN102569,22,0,1,291.4,Merchant Payment,UPI,184.0,0,49.0,5.947,1,0,0,0,0,0,0,0,0
TXN154064,3,1,1,2224.04,Bill Payment,UPI,132.0,0,2394.41,0.929,1,0,1,1,0,0,0,0,0
TXN127321,14,0,0,217.48,Cash Withdrawal (UPI ATM),Card,2.0,1,144.91,1.501,0,0,0,0,0,0,0,0,0
TXN150082,15,0,0,967.33,Merchant Payment,UPI,68.0,0,769.95,1.256,1,1,0,0,0,0,0,0,0
TXN135470,11,0,1,350.07,Merchant Payment,NetBanking,280.0,0,432.55,0.809,1,1,0,1,0,0,0,0,0
TXN129375,14,0,0,3543.66,Merchant Payment,UPI,347.0,0,3743.27,0.947,2,1,0,0,0,0,0,0,0
TXN132118,20,0,0,449.82,Merchant Payment,NetBanking,208.0,0,209.74,2.145,1,1,0,0,0,0,0,0,0
TXN139859,23,0,0,2525.16,Cash Withdrawal (UPI ATM),UPI,315.0,0,1635.55,1.544,2,0,0,0,0,0,0,0,0
TXN158229,21,0,1,244.77,Bill Payment,Card,134.0,0,445.98,0.549,2,0,0,0,0,0,0,0,0
TXN159293,14,0,0,952.1,Merchant Payment,Card,426.0,0,588.01,1.619,3,0,0,0,0,0,0,0,0
TXN112023,16,0,0,1951.23,P2P Transfer,UPI,182.0,0,2032.36,0.96,0,0,0,0,0,0,0,0,0
TXN106708,4,1,0,114.56,Merchant Payment,UPI,75.0,0,49.0,2.338,1,1,0,0,0,0,0,0,0
TXN155851,2,1,0,569.06,P2P Transfer,UPI,82.0,0,403.3,1.411,0,0,0,0,0,0,0,0,0
TXN135429,14,0,0,640.62,Loan EMI Payment,UPI,350.0,0,675.19,0.949,1,0,0,0,0,0,1,1,0
TXN120090,16,0,1,13396.35,Cash Withdrawal (UPI ATM),IMPS,312.0,0,11922.61,1.124,0,0,0,0,0,0,0,0,0
TXN134684,21,0,0,1732.54,P2P Transfer,IMPS,131.0,0,1504.99,1.151,2,0,0,0,0,0,1,0,0
TXN104558,18,0,0,885.52,Merchant Payment,UPI,761.0,0,1376.17,0.643,2,1,0,0,0,0,0,1,0
TXN129364,13,0,0,988.74,P2P Transfer,UPI,463.0,0,768.33,1.287,0,0,0,0,0,0,0,0,0
TXN140260,9,0,0,1221.16,Merchant Payment,IMPS,265.0,0,1030.31,1.185,1,0,0,0,0,0,0,0,0
TXN130086,1,1,1,389.1,P2P Transfer,UPI,45.0,0,257.11,1.513,0,0,0,0,0,0,0,1,0
