account_id,graph_cluster_id,cluster_size,suspicion_score,predicted_flag,is_fraud_ring_member,cluster_type
ACCT-002804,CLUSTER-2015,1,0.0,0,0,none
ACCT-001724,CLUSTER-2016,1,0.0,0,0,none
ACCT-001540,CLUSTER-2017,1,0.0,0,0,none
ACCT-001859,CLUSTER-2018,1,0.0,0,0,none
ACCT-000927,CLUSTER-2019,1,0.0,0,0,none
ACCT-001345,CLUSTER-2020,1,0.0,0,0,none
ACCT-001638,CLUSTER-2021,1,0.0,0,0,none
ACCT-002024,CLUSTER-2022,1,0.0,0,0,none
ACCT-000791,CLUSTER-2023,1,0.0,0,0,none
ACCT-002843,CLUSTER-2024,1,0.0,0,0,none
ACCT-000058,CLUSTER-2025,1,0.0,0,0,none
ACCT-001585,CLUSTER-2026,1,0.0,0,0,none
ACCT-001800,CLUSTER-2027,1,0.0,0,0,none
ACCT-002763,CLUSTER-2028,1,0.0,0,0,none
ACCT-002461,CLUSTER-2029,1,0.0,0,0,none
ACCT-000342,CLUSTER-2030,1,0.0,0,0,none
ACCT-001586,CLUSTER-2031,1,0.0,0,0,none
ACCT-001820,CLUSTER-2032,1,0.0,0,0,none
ACCT-001580,CLUSTER-2033,1,0.0,0,0,none
ACCT-000546,CLUSTER-2034,1,0.0,0,0,none
ACCT-001708,CLUSTER-2035,1,0.0,0,0,none
ACCT-002838,CLUSTER-2036,1,0.0,0,0,none
ACCT-002037,CLUSTER-2037,1,0.0,0,0,none
ACCT-002918,CLUSTER-2038,1,0.0,0,0,none
ACCT-002925,CLUSTER-2039,1,0.0,0,0,none
ACCT-002144,CLUSTER-2040,1,0.0,0,0,none
ACCT-002293,CLUSTER-2041,1,0.0,0,0,none
ACCT-000971,CLUSTER-2042,1,0.0,0,0,none
ACCT-000314,CLUSTER-2043,1,0.0,0,0,none
ACCT-002821,CLUSTER-2044,1,0.0,0,0,none
ACCT-000340,CLUSTER-2045,1,0.0,0,0,none
ACCT-000219,CLUSTER-2046,1,0.0,0,0,none
ACCT-000196,CLUSTER-2047,1,0.0,0,0,none
ACCT-001813,CLUSTER-2048,1,0.0,0,0,none
ACCT-002547,CLUSTER-2049,1,0.0,0,0,none
ACCT-002018,CLUSTER-2050,1,0.0,0,0,none
ACCT-003026,CLUSTER-2051,4,0.49,0,0,legit_shared_device
ACCT-003027,CLUSTER-2051,4,0.49,0,0,legit_shared_device
ACCT-003028,CLUSTER-2051,4,0.49,0,0,legit_shared_device
ACCT-003029,CLUSTER-2051,4,0.49,0,0,legit_shared_device
ACCT-001937,CLUSTER-2052,1,0.0,0,0,none
ACCT-001472,CLUSTER-2053,1,0.0,0,0,none
ACCT-001906,CLUSTER-2054,1,0.0,0,0,none
ACCT-001993,CLUSTER-2055,1,0.0,0,0,none
ACCT-000197,CLUSTER-2056,1,0.0,0,0,none
ACCT-000463,CLUSTER-2057,1,0.0,0,0,none
ACCT-001306,CLUSTER-2058,1,0.0,0,0,none
ACCT-001008,CLUSTER-2059,1,0.0,0,0,none
ACCT-000107,CLUSTER-2060,1,0.0,0,0,none
ACCT-002011,CLUSTER-2061,1,0.0,0,0,none
ACCT-002784,CLUSTER-2062,1,0.0,0,0,none
ACCT-001036,CLUSTER-2063,1,0.0,0,0,none
ACCT-002267,CLUSTER-2064,1,0.0,0,0,none
ACCT-000871,CLUSTER-2065,1,0.0,0,0,none
ACCT-001385,CLUSTER-2066,1,0.0,0,0,none
ACCT-001972,CLUSTER-2067,1,0.0,0,0,none
ACCT-001208,CLUSTER-2068,1,0.0,0,0,none
ACCT-001975,CLUSTER-2069,1,0.0,0,0,none
ACCT-000059,CLUSTER-2070,1,0.0,0,0,none
ACCT-001092,CLUSTER-2071,1,0.0,0,0,none
ACCT-002150,CLUSTER-2072,1,0.0,0,0,none
ACCT-002987,CLUSTER-2073,1,0.0,0,0,none
ACCT-002202,CLUSTER-2074,1,0.0,0,0,none
ACCT-000359,CLUSTER-2075,1,0.0,0,0,none
ACCT-002453,CLUSTER-2076,1,0.0,0,0,none
ACCT-000563,CLUSTER-2077,1,0.0,0,0,none
ACCT-000801,CLUSTER-2078,1,0.0,0,0,none
ACCT-002805,CLUSTER-2079,1,0.0,0,0,none
ACCT-001916,CLUSTER-2080,1,0.0,0,0,none
ACCT-001269,CLUSTER-2081,1,0.0,0,0,none
ACCT-000868,CLUSTER-2082,1,0.0,0,0,none
ACCT-001265,CLUSTER-2083,1,0.0,0,0,none
ACCT-002873,CLUSTER-2084,1,0.0,0,0,none
ACCT-001245,CLUSTER-2085,1,0.0,0,0,none
ACCT-001396,CLUSTER-2086,1,0.0,0,0,none
ACCT-002927,CLUSTER-2087,1,0.0,0,0,none
ACCT-000086,CLUSTER-2088,1,0.0,0,0,none
ACCT-000593,CLUSTER-2089,1,0.0,0,0,none
ACCT-001346,CLUSTER-2090,1,0.0,0,0,none
ACCT-001862,CLUSTER-2091,1,0.0,0,0,none
ACCT-003139,CLUSTER-2092,3,0.0525,0,0,legit_shared_device
ACCT-003140,CLUSTER-2092,3,0.0525,0,0,legit_shared_device
ACCT-003141,CLUSTER-2092,3,0.0525,0,0,legit_shared_device
ACCT-000299,CLUSTER-2093,1,0.0,0,0,none
ACCT-001154,CLUSTER-2094,1,0.0,0,0,none
ACCT-001118,CLUSTER-2095,1,0.0,0,0,none
ACCT-000673,CLUSTER-2096,1,0.0,0,0,none
ACCT-000081,CLUSTER-2097,1,0.0,0,0,none
ACCT-001010,CLUSTER-2098,1,0.0,0,0,none
ACCT-000658,CLUSTER-2099,1,0.0,0,0,none
ACCT-001847,CLUSTER-2100,1,0.0,0,0,none
ACCT-002528,CLUSTER-2101,1,0.0,0,0,none
ACCT-000692,CLUSTER-2102,1,0.0,0,0,none
ACCT-001328,CLUSTER-2103,1,0.0,0,0,none
ACCT-002649,CLUSTER-2104,1,0.0,0,0,none
ACCT-000482,CLUSTER-2105,1,0.0,0,0,none
ACCT-001574,CLUSTER-2106,1,0.0,0,0,none
ACCT-001768,CLUSTER-2107,1,0.0,0,0,none
ACCT-002042,CLUSTER-2108,1,0.0,0,0,none
ACCT-001081,CLUSTER-2109,1,0.0,0,0,none
ACCT-001872,CLUSTER-2110,1,0.0,0,0,none
ACCT-002108,CLUSTER-2111,1,0.0,0,0,none
ACCT-001266,CLUSTER-2112,1,0.0,0,0,none
ACCT-000913,CLUSTER-2113,1,0.0,0,0,none
ACCT-001747,CLUSTER-2114,1,0.0,0,0,none
ACCT-002589,CLUSTER-2115,1,0.0,0,0,none
ACCT-002077,CLUSTER-2116,1,0.0,0,0,none
ACCT-000555,CLUSTER-2117,1,0.0,0,0,none
ACCT-000641,CLUSTER-2118,1,0.0,0,0,none
ACCT-000039,CLUSTER-2119,1,0.0,0,0,none
ACCT-002603,CLUSTER-2120,1,0.0,0,0,none
ACCT-000406,CLUSTER-2121,1,0.0,0,0,none
ACCT-001465,CLUSTER-2122,1,0.0,0,0,none
ACCT-000635,CLUSTER-2123,1,0.0,0,0,none
ACCT-002551,CLUSTER-2124,1,0.0,0,0,none
ACCT-001530,CLUSTER-2125,1,0.0,0,0,none
ACCT-000424,CLUSTER-2126,1,0.0,0,0,none
ACCT-000472,CLUSTER-2127,1,0.0,0,0,none
ACCT-002908,CLUSTER-2128,1,0.0,0,0,none
ACCT-002744,CLUSTER-2129,1,0.0,0,0,none
ACCT-001982,CLUSTER-2130,1,0.0,0,0,none
ACCT-001494,CLUSTER-2131,1,0.0,0,0,none
ACCT-002587,CLUSTER-2132,1,0.0,0,0,none
ACCT-001761,CLUSTER-2133,1,0.0,0,0,none
ACCT-002328,CLUSTER-2134,1,0.0,0,0,none
ACCT-000094,CLUSTER-2135,1,0.0,0,0,none
ACCT-003118,CLUSTER-2136,3,0.0525,0,0,legit_shared_device
ACCT-003119,CLUSTER-2136,3,0.0525,0,0,legit_shared_device
ACCT-003120,CLUSTER-2136,3,0.0525,0,0,legit_shared_device
ACCT-000495,CLUSTER-2137,1,0.0,0,0,none
ACCT-001545,CLUSTER-2138,1,0.0,0,0,none
ACCT-001787,CLUSTER-2139,1,0.0,0,0,none
ACCT-001572,CLUSTER-2140,1,0.0,0,0,none
ACCT-002529,CLUSTER-2141,1,0.0,0,0,none
ACCT-001079,CLUSTER-2142,1,0.0,0,0,none
ACCT-000023,CLUSTER-2143,1,0.0,0,0,none
ACCT-001597,CLUSTER-2144,1,0.0,0,0,none
ACCT-001852,CLUSTER-2145,1,0.0,0,0,none
ACCT-001593,CLUSTER-2146,1,0.0,0,0,none
ACCT-001363,CLUSTER-2147,1,0.0,0,0,none
ACCT-000842,CLUSTER-2148,1,0.0,0,0,none
ACCT-001358,CLUSTER-2149,1,0.0,0,0,none
ACCT-000245,CLUSTER-2150,1,0.0,0,0,none
ACCT-000025,CLUSTER-2151,1,0.0,0,0,none
ACCT-000800,CLUSTER-2152,1,0.0,0,0,none
ACCT-000720,CLUSTER-2153,1,0.0,0,0,none
ACCT-002407,CLUSTER-2154,1,0.0,0,0,none
ACCT-002430,CLUSTER-2155,1,0.0,0,0,none
ACCT-002559,CLUSTER-2156,1,0.0,0,0,none
ACCT-002914,CLUSTER-2157,1,0.0,0,0,none
ACCT-000451,CLUSTER-2158,1,0.0,0,0,none
ACCT-001320,CLUSTER-2159,1,0.0,0,0,none
ACCT-002062,CLUSTER-2160,1,0.0,0,0,none
ACCT-002361,CLUSTER-2161,1,0.0,0,0,none
ACCT-002672,CLUSTER-2162,1,0.0,0,0,none
ACCT-000491,CLUSTER-2163,1,0.0,0,0,none
ACCT-001909,CLUSTER-2164,1,0.0,0,0,none
ACCT-001770,CLUSTER-2165,1,0.0,0,0,none
ACCT-001688,CLUSTER-2166,1,0.0,0,0,none
ACCT-002356,CLUSTER-2167,1,0.0,0,0,none
ACCT-001924,CLUSTER-2168,1,0.0,0,0,none
ACCT-000591,CLUSTER-2169,1,0.0,0,0,none
ACCT-001474,CLUSTER-2170,1,0.0,0,0,none
ACCT-002180,CLUSTER-2171,1,0.0,0,0,none
ACCT-002656,CLUSTER-2172,1,0.0,0,0,none
ACCT-000689,CLUSTER-2173,1,0.0,0,0,none
ACCT-000626,CLUSTER-2174,1,0.0,0,0,none
ACCT-001536,CLUSTER-2175,1,0.0,0,0,none
ACCT-002937,CLUSTER-2176,1,0.0,0,0,none
ACCT-001956,CLUSTER-2177,1,0.0,0,0,none
ACCT-000645,CLUSTER-2178,1,0.0,0,0,none
ACCT-002790,CLUSTER-2179,1,0.0,0,0,none
ACCT-002176,CLUSTER-2180,1,0.0,0,0,none
ACCT-002299,CLUSTER-2181,1,0.0,0,0,none
ACCT-000596,CLUSTER-2182,1,0.0,0,0,none
ACCT-002038,CLUSTER-2183,1,0.0,0,0,none
ACCT-002026,CLUSTER-2184,1,0.0,0,0,none
ACCT-000288,CLUSTER-2185,1,0.0,0,0,none
ACCT-000163,CLUSTER-2186,1,0.0,0,0,none
ACCT-002647,CLUSTER-2187,1,0.0,0,0,none
ACCT-002944,CLUSTER-2188,1,0.0,0,0,none
ACCT-001468,CLUSTER-2189,1,0.0,0,0,none
ACCT-002146,CLUSTER-2190,1,0.0,0,0,none
ACCT-000353,CLUSTER-2191,1,0.0,0,0,none
ACCT-002639,CLUSTER-2192,1,0.0,0,0,none
ACCT-000674,CLUSTER-2193,1,0.0,0,0,none
ACCT-001531,CLUSTER-2194,1,0.0,0,0,none
ACCT-001961,CLUSTER-2195,1,0.0,0,0,none
ACCT-002479,CLUSTER-2196,1,0.0,0,0,none
ACCT-000331,CLUSTER-2197,1,0.0,0,0,none
ACCT-000881,CLUSTER-2198,1,0.0,0,0,none
ACCT-001361,CLUSTER-2199,1,0.0,0,0,none
ACCT-000225,CLUSTER-2200,1,0.0,0,0,none
ACCT-002045,CLUSTER-2201,1,0.0,0,0,none
ACCT-002738,CLUSTER-2202,1,0.0,0,0,none
ACCT-000706,CLUSTER-2203,1,0.0,0,0,none
ACCT-002160,CLUSTER-2204,1,0.0,0,0,none
ACCT-002939,CLUSTER-2205,1,0.0,0,0,none
ACCT-000306,CLUSTER-2206,1,0.0,0,0,none
ACCT-001925,CLUSTER-2207,1,0.0,0,0,none
ACCT-001045,CLUSTER-2208,1,0.0,0,0,none
ACCT-002118,CLUSTER-2209,1,0.0,0,0,none
ACCT-002992,CLUSTER-2210,1,0.0,0,0,none
ACCT-001785,CLUSTER-2211,1,0.0,0,0,none
ACCT-001085,CLUSTER-2212,1,0.0,0,0,none
ACCT-000290,CLUSTER-2213,1,0.0,0,0,none
ACCT-000114,CLUSTER-2214,1,0.0,0,0,none
ACCT-000917,CLUSTER-2215,1,0.0,0,0,none
ACCT-000526,CLUSTER-2216,1,0.0,0,0,none
ACCT-002480,CLUSTER-2217,1,0.0,0,0,none
ACCT-001259,CLUSTER-2218,1,0.0,0,0,none
ACCT-001496,CLUSTER-2219,1,0.0,0,0,none
ACCT-002362,CLUSTER-2220,1,0.0,0,0,none
ACCT-002749,CLUSTER-2221,1,0.0,0,0,none
ACCT-001352,CLUSTER-2222,1,0.0,0,0,none
ACCT-002635,CLUSTER-2223,1,0.0,0,0,none
ACCT-001402,CLUSTER-2224,1,0.0,0,0,none
ACCT-002028,CLUSTER-2225,1,0.0,0,0,none
ACCT-002347,CLUSTER-2226,1,0.0,0,0,none
ACCT-002140,CLUSTER-2227,1,0.0,0,0,none
ACCT-002510,CLUSTER-2228,1,0.0,0,0,none
ACCT-002614,CLUSTER-2229,1,0.0,0,0,none
ACCT-001943,CLUSTER-2230,1,0.0,0,0,none
ACCT-002853,CLUSTER-2231,1,0.0,0,0,none
ACCT-001332,CLUSTER-2232,1,0.0,0,0,none
ACCT-001080,CLUSTER-2233,1,0.0,0,0,none
ACCT-000687,CLUSTER-2234,1,0.0,0,0,none
ACCT-002779,CLUSTER-2235,1,0.0,0,0,none
ACCT-000644,CLUSTER-2236,1,0.0,0,0,none
ACCT-001623,CLUSTER-2237,1,0.0,0,0,none
ACCT-001776,CLUSTER-2238,1,0.0,0,0,none
ACCT-001881,CLUSTER-2239,1,0.0,0,0,none
ACCT-000556,CLUSTER-2240,1,0.0,0,0,none
ACCT-002627,CLUSTER-2241,1,0.0,0,0,none
ACCT-001427,CLUSTER-2242,1,0.0,0,0,none
ACCT-000517,CLUSTER-2243,1,0.0,0,0,none
ACCT-001257,CLUSTER-2244,1,0.0,0,0,none
ACCT-002865,CLUSTER-2245,1,0.0,0,0,none
ACCT-000501,CLUSTER-2246,1,0.0,0,0,none
ACCT-001042,CLUSTER-2247,1,0.0,0,0,none
ACCT-000743,CLUSTER-2248,1,0.0,0,0,none
ACCT-001305,CLUSTER-2249,1,0.0,0,0,none
ACCT-001386,CLUSTER-2250,1,0.0,0,0,none
ACCT-002735,CLUSTER-2251,1,0.0,0,0,none
ACCT-001467,CLUSTER-2252,1,0.0,0,0,none
ACCT-002400,CLUSTER-2253,1,0.0,0,0,none
ACCT-001370,CLUSTER-2254,1,0.0,0,0,none
ACCT-002112,CLUSTER-2255,1,0.0,0,0,none
ACCT-000731,CLUSTER-2256,1,0.0,0,0,none
ACCT-001789,CLUSTER-2257,1,0.0,0,0,none
ACCT-000869,CLUSTER-2258,1,0.0,0,0,none
ACCT-000543,CLUSTER-2259,1,0.0,0,0,none
ACCT-002694,CLUSTER-2260,1,0.0,0,0,none
ACCT-000207,CLUSTER-2261,1,0.0,0,0,none
ACCT-002845,CLUSTER-2262,1,0.0,0,0,none
ACCT-001483,CLUSTER-2263,1,0.0,0,0,none
ACCT-000341,CLUSTER-2264,1,0.0,0,0,none
ACCT-002594,CLUSTER-2265,1,0.0,0,0,none
ACCT-000962,CLUSTER-2266,1,0.0,0,0,none
ACCT-002687,CLUSTER-2267,1,0.0,0,0,none
ACCT-002390,CLUSTER-2268,1,0.0,0,0,none
ACCT-000707,CLUSTER-2269,1,0.0,0,0,none
ACCT-001685,CLUSTER-2270,1,0.0,0,0,none
ACCT-000430,CLUSTER-2271,1,0.0,0,0,none
ACCT-002366,CLUSTER-2272,1,0.0,0,0,none
ACCT-000368,CLUSTER-2273,1,0.0,0,0,none
ACCT-001293,CLUSTER-2274,1,0.0,0,0,none
ACCT-002217,CLUSTER-2275,1,0.0,0,0,none
ACCT-001506,CLUSTER-2276,1,0.0,0,0,none
ACCT-000506,CLUSTER-2277,1,0.0,0,0,none
ACCT-002027,CLUSTER-2278,1,0.0,0,0,none
ACCT-001537,CLUSTER-2279,1,0.0,0,0,none
ACCT-001203,CLUSTER-2280,1,0.0,0,0,none
ACCT-001390,CLUSTER-2281,1,0.0,0,0,none
ACCT-001147,CLUSTER-2282,1,0.0,0,0,none
ACCT-002476,CLUSTER-2283,1,0.0,0,0,none
ACCT-000320,CLUSTER-2284,1,0.0,0,0,none
ACCT-002358,CLUSTER-2285,1,0.0,0,0,none
ACCT-001365,CLUSTER-2286,1,0.0,0,0,none
ACCT-001419,CLUSTER-2287,1,0.0,0,0,none
ACCT-000356,CLUSTER-2288,1,0.0,0,0,none
ACCT-002555,CLUSTER-2289,1,0.0,0,0,none
ACCT-000680,CLUSTER-2290,1,0.0,0,0,none
ACCT-002036,CLUSTER-2291,1,0.0,0,0,none
ACCT-001417,CLUSTER-2292,1,0.0,0,0,none
ACCT-001807,CLUSTER-2293,1,0.0,0,0,none
ACCT-002948,CLUSTER-2294,1,0.0,0,0,none
ACCT-001165,CLUSTER-2295,1,0.0,0,0,none
ACCT-000755,CLUSTER-2296,1,0.0,0,0,none
ACCT-001682,CLUSTER-2297,1,0.0,0,0,none
ACCT-002622,CLUSTER-2298,1,0.0,0,0,none
ACCT-001056,CLUSTER-2299,1,0.0,0,0,none
ACCT-002692,CLUSTER-2300,1,0.0,0,0,none
ACCT-000194,CLUSTER-2301,1,0.0,0,0,none
ACCT-001441,CLUSTER-2302,1,0.0,0,0,none
ACCT-002632,CLUSTER-2303,1,0.0,0,0,none
ACCT-002223,CLUSTER-2304,1,0.0,0,0,none
ACCT-000358,CLUSTER-2305,1,0.0,0,0,none
ACCT-002530,CLUSTER-2306,1,0.0,0,0,none
ACCT-000542,CLUSTER-2307,1,0.0,0,0,none
ACCT-000538,CLUSTER-2308,1,0.0,0,0,none
ACCT-001781,CLUSTER-2309,1,0.0,0,0,none
ACCT-000019,CLUSTER-2310,1,0.0,0,0,none
ACCT-000646,CLUSTER-2311,1,0.0,0,0,none
ACCT-000435,CLUSTER-2312,1,0.0,0,0,none
ACCT-001986,CLUSTER-2313,1,0.0,0,0,none
ACCT-001663,CLUSTER-2314,1,0.0,0,0,none
ACCT-000446,CLUSTER-2315,1,0.0,0,0,none
ACCT-001254,CLUSTER-2316,1,0.0,0,0,none
ACCT-001784,CLUSTER-2317,1,0.0,0,0,none
ACCT-000049,CLUSTER-2318,1,0.0,0,0,none
ACCT-000440,CLUSTER-2319,1,0.0,0,0,none
ACCT-001049,CLUSTER-2320,1,0.0,0,0,none
ACCT-001869,CLUSTER-2321,1,0.0,0,0,none
ACCT-001029,CLUSTER-2322,1,0.0,0,0,none
ACCT-000787,CLUSTER-2323,1,0.0,0,0,none
ACCT-002203,CLUSTER-2324,1,0.0,0,0,none
ACCT-001883,CLUSTER-2325,1,0.0,0,0,none
ACCT-001895,CLUSTER-2326,1,0.0,0,0,none
ACCT-002653,CLUSTER-2327,1,0.0,0,0,none
ACCT-000310,CLUSTER-2328,1,0.0,0,0,none
ACCT-000810,CLUSTER-2329,1,0.0,0,0,none
ACCT-001378,CLUSTER-2330,1,0.0,0,0,none
ACCT-002962,CLUSTER-2331,1,0.0,0,0,none
ACCT-001951,CLUSTER-2332,1,0.0,0,0,none
ACCT-001244,CLUSTER-2333,1,0.0,0,0,none
ACCT-001561,CLUSTER-2334,1,0.0,0,0,none
ACCT-002770,CLUSTER-2335,1,0.0,0,0,none
ACCT-001756,CLUSTER-2336,1,0.0,0,0,none
ACCT-000559,CLUSTER-2337,1,0.0,0,0,none
ACCT-002097,CLUSTER-2338,1,0.0,0,0,none
ACCT-001641,CLUSTER-2339,1,0.0,0,0,none
ACCT-000408,CLUSTER-2340,1,0.0,0,0,none
ACCT-001645,CLUSTER-2341,1,0.0,0,0,none
ACCT-001286,CLUSTER-2342,1,0.0,0,0,none
ACCT-002554,CLUSTER-2343,1,0.0,0,0,none
ACCT-002023,CLUSTER-2344,1,0.0,0,0,none
ACCT-002984,CLUSTER-2345,1,0.0,0,0,none
ACCT-002294,CLUSTER-2346,1,0.0,0,0,none
ACCT-002013,CLUSTER-2347,1,0.0,0,0,none
ACCT-000873,CLUSTER-2348,1,0.0,0,0,none
ACCT-001723,CLUSTER-2349,1,0.0,0,0,none
ACCT-002828,CLUSTER-2350,1,0.0,0,0,none
ACCT-000031,CLUSTER-2351,1,0.0,0,0,none
ACCT-002085,CLUSTER-2352,1,0.0,0,0,none
ACCT-000486,CLUSTER-2353,1,0.0,0,0,none
ACCT-001840,CLUSTER-2354,1,0.0,0,0,none
ACCT-000554,CLUSTER-2355,1,0.0,0,0,none
ACCT-000874,CLUSTER-2356,1,0.0,0,0,none
ACCT-001064,CLUSTER-2357,1,0.0,0,0,none
ACCT-001041,CLUSTER-2358,1,0.0,0,0,none
ACCT-000775,CLUSTER-2359,1,0.0,0,0,none
ACCT-001507,CLUSTER-2360,1,0.0,0,0,none
ACCT-000130,CLUSTER-2361,1,0.0,0,0,none
ACCT-000849,CLUSTER-2362,1,0.0,0,0,none
ACCT-002608,CLUSTER-2363,1,0.0,0,0,none
ACCT-001163,CLUSTER-2364,1,0.0,0,0,none
ACCT-000456,CLUSTER-2365,1,0.0,0,0,none
ACCT-002212,CLUSTER-2366,1,0.0,0,0,none
ACCT-001525,CLUSTER-2367,1,0.0,0,0,none
ACCT-001590,CLUSTER-2368,1,0.0,0,0,none
ACCT-000032,CLUSTER-2369,1,0.0,0,0,none
ACCT-002882,CLUSTER-2370,1,0.0,0,0,none
ACCT-000494,CLUSTER-2371,1,0.0,0,0,none
ACCT-001818,CLUSTER-2372,1,0.0,0,0,none
ACCT-001281,CLUSTER-2373,1,0.0,0,0,none
ACCT-001381,CLUSTER-2374,1,0.0,0,0,none
ACCT-001310,CLUSTER-2375,1,0.0,0,0,none
ACCT-002091,CLUSTER-2376,1,0.0,0,0,none
ACCT-002424,CLUSTER-2377,1,0.0,0,0,none
ACCT-000886,CLUSTER-2378,1,0.0,0,0,none
ACCT-002039,CLUSTER-2379,1,0.0,0,0,none
ACCT-001300,CLUSTER-2380,1,0.0,0,0,none
ACCT-001630,CLUSTER-2381,1,0.0,0,0,none
ACCT-002330,CLUSTER-2382,1,0.0,0,0,none
ACCT-001194,CLUSTER-2383,1,0.0,0,0,none
ACCT-001940,CLUSTER-2384,1,0.0,0,0,none
ACCT-000934,CLUSTER-2385,1,0.0,0,0,none
ACCT-002860,CLUSTER-2386,1,0.0,0,0,none
ACCT-002607,CLUSTER-2387,1,0.0,0,0,none
ACCT-002219,CLUSTER-2388,1,0.0,0,0,none
ACCT-002626,CLUSTER-2389,1,0.0,0,0,none
ACCT-001481,CLUSTER-2390,1,0.0,0,0,none
ACCT-001864,CLUSTER-2391,1,0.0,0,0,none
ACCT-002467,CLUSTER-2392,1,0.0,0,0,none
ACCT-000057,CLUSTER-2393,1,0.0,0,0,none
ACCT-002287,CLUSTER-2394,1,0.0,0,0,none
ACCT-002450,CLUSTER-2395,1,0.0,0,0,none
ACCT-002006,CLUSTER-2396,1,0.0,0,0,none
ACCT-000597,CLUSTER-2397,1,0.0,0,0,none
ACCT-000513,CLUSTER-2398,1,0.0,0,0,none
ACCT-000135,CLUSTER-2399,1,0.0,0,0,none
ACCT-002428,CLUSTER-2400,1,0.0,0,0,none
ACCT-002891,CLUSTER-2401,1,0.0,0,0,none
ACCT-000156,CLUSTER-2402,1,0.0,0,0,none
ACCT-003225,CLUSTER-2403,1,0.0,0,1,fraud_ring
ACCT-001039,CLUSTER-2404,1,0.0,0,0,none
ACCT-000926,CLUSTER-2405,1,0.0,0,0,none
ACCT-002745,CLUSTER-2406,1,0.0,0,0,none
ACCT-002759,CLUSTER-2407,1,0.0,0,0,none
ACCT-001134,CLUSTER-2408,1,0.0,0,0,none
ACCT-002949,CLUSTER-2409,1,0.0,0,0,none
ACCT-000531,CLUSTER-2410,1,0.0,0,0,none
ACCT-000766,CLUSTER-2411,1,0.0,0,0,none
ACCT-000951,CLUSTER-2412,1,0.0,0,0,none
ACCT-002772,CLUSTER-2413,1,0.0,0,0,none
ACCT-002718,CLUSTER-2414,1,0.0,0,0,none
ACCT-000877,CLUSTER-2415,1,0.0,0,0,none
ACCT-000814,CLUSTER-2416,1,0.0,0,0,none
ACCT-002469,CLUSTER-2417,1,0.0,0,0,none
ACCT-000410,CLUSTER-2418,1,0.0,0,0,none
ACCT-002286,CLUSTER-2419,1,0.0,0,0,none
ACCT-001367,CLUSTER-2420,1,0.0,0,0,none
ACCT-000297,CLUSTER-2421,1,0.0,0,0,none
ACCT-000201,CLUSTER-2422,1,0.0,0,0,none
ACCT-000376,CLUSTER-2423,1,0.0,0,0,none
ACCT-000586,CLUSTER-2424,1,0.0,0,0,none
ACCT-002148,CLUSTER-2425,1,0.0,0,0,none
ACCT-001741,CLUSTER-2426,1,0.0,0,0,none
ACCT-000648,CLUSTER-2427,1,0.0,0,0,none
ACCT-000110,CLUSTER-2428,1,0.0,0,0,none
ACCT-002228,CLUSTER-2429,1,0.0,0,0,none
ACCT-001579,CLUSTER-2430,1,0.0,0,0,none
ACCT-000631,CLUSTER-2431,1,0.0,0,0,none
ACCT-000158,CLUSTER-2432,1,0.0,0,0,none
ACCT-002207,CLUSTER-2433,1,0.0,0,0,none
ACCT-002183,CLUSTER-2434,1,0.0,0,0,none
ACCT-002534,CLUSTER-2435,1,0.0,0,0,none
ACCT-002101,CLUSTER-2436,1,0.0,0,0,none
ACCT-002750,CLUSTER-2437,1,0.0,0,0,none
ACCT-002771,CLUSTER-2438,1,0.0,0,0,none
ACCT-002378,CLUSTER-2439,1,0.0,0,0,none
ACCT-001666,CLUSTER-2440,1,0.0,0,0,none
ACCT-002699,CLUSTER-2441,1,0.0,0,0,none
ACCT-001989,CLUSTER-2442,1,0.0,0,0,none
ACCT-002071,CLUSTER-2443,1,0.0,0,0,none
ACCT-001515,CLUSTER-2444,1,0.0,0,0,none
ACCT-002522,CLUSTER-2445,1,0.0,0,0,none
ACCT-001307,CLUSTER-2446,1,0.0,0,0,none
ACCT-000609,CLUSTER-2447,1,0.0,0,0,none
ACCT-001968,CLUSTER-2448,1,0.0,0,0,none
ACCT-000498,CLUSTER-2449,1,0.0,0,0,none
ACCT-002338,CLUSTER-2450,1,0.0,0,0,none
ACCT-001669,CLUSTER-2451,1,0.0,0,0,none
ACCT-002516,CLUSTER-2452,1,0.0,0,0,none
ACCT-000605,CLUSTER-2453,1,0.0,0,0,none
ACCT-000067,CLUSTER-2454,1,0.0,0,0,none
ACCT-000452,CLUSTER-2455,1,0.0,0,0,none
ACCT-002834,CLUSTER-2456,1,0.0,0,0,none
ACCT-000144,CLUSTER-2457,1,0.0,0,0,none
ACCT-001798,CLUSTER-2458,1,0.0,0,0,none
ACCT-002862,CLUSTER-2459,1,0.0,0,0,none
ACCT-002869,CLUSTER-2460,1,0.0,0,0,none
ACCT-002581,CLUSTER-2461,1,0.0,0,0,none
ACCT-001628,CLUSTER-2462,1,0.0,0,0,none
ACCT-001195,CLUSTER-2463,1,0.0,0,0,none
ACCT-001505,CLUSTER-2464,1,0.0,0,0,none
ACCT-001145,CLUSTER-2465,1,0.0,0,0,none
ACCT-000683,CLUSTER-2466,1,0.0,0,0,none
ACCT-000090,CLUSTER-2467,1,0.0,0,0,none
ACCT-002270,CLUSTER-2468,1,0.0,0,0,none
ACCT-000973,CLUSTER-2469,1,0.0,0,0,none
